trxid,amount,type,transactiontime
6d0922b5-1ef5-42ad-8183-f6382f1a3bed,440000.00,CREDIT,2024-10-31 16:35:26.773889
0ab52abf-d732-4f6e-b8fd-6bec819894f7,51000.00,DEBIT,2024-11-03 09:36:30.773889
31f635aa-e3ed-490c-a261-1867ac31da2b,425000.00,CREDIT,2024-10-28 15:57:10.773889
c41b2222-cc64-4852-b08b-72750e6d9afb,735000.00,DEBIT,2024-10-31 09:37:25.773889
35075233-2fc1-46bc-bb42-b178d12ff32b,942000.00,CREDIT,2024-10-30 21:16:09.773889
9af0f776-9a50-4c91-ace3-52c4e138fba6,809000.00,DEBIT,2024-11-01 21:25:15.773889
1e14b6b9-ed83-4d5f-94a7-afec5509ea23,410000.00,CREDIT,2024-11-02 18:19:41.773889
ae054be2-f755-476c-845b-b8b08923bb19,567000.00,DEBIT,2024-11-03 22:12:59.773889
3e077d63-a018-43e8-82a3-3125f3f02f68,5000.00,CREDIT,2024-10-31 18:07:04.773889
44384305-c667-4bc0-be08-f4b31939eb86,938000.00,CREDIT,2024-10-28 10:47:54.773889
26aa426c-10d9-41bf-948a-d5c09d0dff79,841000.00,CREDIT,2024-10-30 01:56:01.773889
d0009b77-1b18-4467-ad41-6a258c619ec9,299000.00,CREDIT,2024-11-01 08:03:35.773889
ee42f885-7fd1-4674-891a-ec8cf54bac12,975000.00,CREDIT,2024-11-01 08:59:23.773889
d50850f9-942b-413d-9ea8-4bcdb183a35f,842000.00,DEBIT,2024-11-02 06:49:42.773889
06747928-f775-448f-bdbd-42cba9eec77e,40000.00,DEBIT,2024-10-30 17:31:45.773889
0505c020-d552-4758-862a-8620adc08f7a,502000.00,CREDIT,2024-10-30 16:01:50.773889
31444970-fc5c-4570-92c9-d7c6c978c9a6,848000.00,DEBIT,2024-10-29 09:43:06.773889
521a8252-c9a6-4363-8ce5-3535705bcded,379000.00,DEBIT,2024-11-02 23:19:55.773889
847275dd-d32f-49d9-9d6f-6051567b7631,586000.00,DEBIT,2024-11-03 04:18:30.773889
704cc97d-7847-42d2-a522-af1af7748795,164000.00,DEBIT,2024-10-28 20:56:50.773889
76e2a0fe-41ac-4e4d-a0ce-fd44d700da56,570000.00,DEBIT,2024-10-28 15:18:30.773889
87308bbe-3912-4f03-8719-57f364c677d9,154000.00,DEBIT,2024-10-28 06:00:45.773889
fb6a285b-9070-4505-918e-6b6d6a542276,849000.00,CREDIT,2024-10-28 19:27:32.773889
a842cf9c-8fe9-4b16-88f6-e6fd91b2297f,558000.00,CREDIT,2024-11-03 23:50:07.773889
05f73616-2484-4944-a3d3-96e66e71ec50,247000.00,DEBIT,2024-11-01 18:31:39.773889
2af75a60-f4b6-4995-98d1-b2f7af04482e,123000.00,CREDIT,2024-11-03 09:34:46.773889
7210a474-d7b2-42f7-8924-a6b55b75c4be,991000.00,DEBIT,2024-11-01 02:16:15.773889
f37a9ba1-5ba7-4261-9f50-111cae121bfd,822000.00,CREDIT,2024-10-29 03:56:03.773889
d3cc025b-1a0b-4b92-bd46-b5083925afe4,795000.00,DEBIT,2024-10-29 00:17:43.773889
d4087e08-7000-495c-abc6-7bc382361ea2,525000.00,DEBIT,2024-11-02 03:13:21.773889
3d05946c-5acb-468a-bf97-4cb45ddcf4d4,493000.00,DEBIT,2024-10-28 15:21:45.773889
30ebec05-3c2f-43bc-8dea-853e3b8f6c3b,957000.00,CREDIT,2024-10-30 09:08:34.773889
fc6a4369-1344-4731-89b3-a3a4293bc611,66000.00,CREDIT,2024-11-02 07:43:43.773889
4475cd32-3486-437f-97a0-33c7d09255ca,842000.00,CREDIT,2024-11-02 23:26:02.773889
c8c16f06-75c1-4482-9b0f-54a767e1f117,714000.00,CREDIT,2024-10-28 04:21:15.773889
2322e0e7-5e78-4e0f-811e-eebdd2282e43,412000.00,DEBIT,2024-11-03 12:27:11.773889
706273f3-581d-4b4a-9b73-9cab5790d5f0,970000.00,DEBIT,2024-10-28 21:26:15.773889
989284d4-0c65-41fa-9b44-d60d04aaf04a,137000.00,CREDIT,2024-10-29 14:55:13.773889
be1cdda7-2445-4fef-bb7a-6938afb18608,177000.00,CREDIT,2024-10-31 09:42:54.773889
e8b7f167-751f-42c1-ac88-6c18a2da5311,283000.00,CREDIT,2024-10-28 04:41:42.773889
dfa2ab86-8d2e-4f1f-83cd-2bfbe0932bf5,807000.00,CREDIT,2024-10-31 22:32:30.773889
04881df0-dbae-405a-8ba7-31617fbaa8f3,255000.00,CREDIT,2024-11-03 13:35:03.773889
edd1758f-d758-4acd-b8cf-3dfb259979c4,228000.00,CREDIT,2024-10-29 16:15:54.773889
9f4b155b-9041-49bd-ae2b-5ab975c8bcda,17000.00,DEBIT,2024-11-01 10:00:57.773889
244e0860-0215-47e8-bbdb-4d1232c53dfa,763000.00,DEBIT,2024-10-29 06:20:04.773889
7f0c08dc-c3c8-47bd-893b-dd6bccb50277,288000.00,CREDIT,2024-10-30 14:14:27.773889
ed8cb29e-218a-4330-b3cd-b137af458807,113000.00,CREDIT,2024-11-02 13:14:26.773889
ea25fac4-cdee-405b-98f9-8d8a6d5ff111,381000.00,DEBIT,2024-11-03 23:14:08.773889
ddb3f6df-8491-4942-8453-2d9003270d0f,924000.00,CREDIT,2024-11-02 06:54:05.773889
fef2d02c-62ab-4a05-907b-55a34e9f4272,37000.00,CREDIT,2024-10-30 11:11:01.773889
c837cee9-b3c1-453a-b658-ce034e70abb8,274000.00,DEBIT,2024-11-02 17:18:03.773889
dc334fe8-8331-4dd4-a819-ea498b9162d7,162000.00,DEBIT,2024-10-29 00:23:06.773889
61133269-1880-4ed0-85f1-8767881e2ae6,290000.00,CREDIT,2024-10-28 04:45:45.773889
b02ee8ad-d0ff-4002-afc4-cee4431a882f,72000.00,CREDIT,2024-11-02 04:42:19.773889
475db15c-0a56-4715-9ddc-6a3cba73acb4,925000.00,CREDIT,2024-11-01 19:13:36.773889
cd2b2a65-c118-4875-b745-9fe9d65bf158,68000.00,DEBIT,2024-10-30 21:24:52.773889
39baf520-0019-4242-8f72-d79dc2c9e730,538000.00,CREDIT,2024-10-29 20:53:16.773889
d1ab19b5-79c9-45b3-9690-6bb7aeb6a1e9,734000.00,DEBIT,2024-11-02 21:46:34.773889
a1413189-32b0-4713-bb1a-7e5b43185f40,417000.00,CREDIT,2024-10-31 18:43:05.773889
b67cd0f4-6580-4720-bdf5-689b010cf6a4,650000.00,CREDIT,2024-11-03 07:36:11.773889
5aec4d49-3e76-42ec-ace4-afb766d1799d,945000.00,DEBIT,2024-10-30 11:47:41.773889
7d8c0c50-68e4-49c0-b683-3bd43dfc739f,137000.00,CREDIT,2024-10-29 06:38:19.773889
50c50b45-6ac1-4c59-907e-7c939860f500,233000.00,DEBIT,2024-11-04 00:43:54.773889
3211dbc1-1b5a-41af-9c6b-88bff90ce35a,270000.00,CREDIT,2024-10-29 17:18:05.773889
95a81115-5ac3-4674-9b62-141b76a226a6,399000.00,DEBIT,2024-10-31 22:20:39.773889
44831976-503e-42c2-8202-2a9c116f94eb,377000.00,CREDIT,2024-10-31 23:34:19.773889
8e2c9999-bd02-4444-b38b-973c46649863,479000.00,DEBIT,2024-11-02 00:16:45.773889
042ea137-17a7-4949-a400-247a19e78950,549000.00,DEBIT,2024-10-30 05:32:18.773889
5ea0c5da-6442-453b-8114-00cd2c61ab68,858000.00,DEBIT,2024-10-29 17:16:46.773889
88e1ce5d-f99b-46cf-9a9e-d91ed27ea894,853000.00,CREDIT,2024-11-02 05:25:33.773889
ffec6cb0-9f73-4361-9234-8e2cb9be1f19,403000.00,CREDIT,2024-11-02 07:32:26.773889
058de8fd-6563-4ccb-aa3e-c654eef505ce,400000.00,DEBIT,2024-10-28 17:34:24.773889
50013889-bbf5-458c-9fa4-8b18e5ed5694,725000.00,DEBIT,2024-10-28 16:20:53.773889
c6f7e07d-c189-4a2e-978f-7ac2b5a5a05f,283000.00,CREDIT,2024-11-02 19:48:33.773889
85cfed71-f87a-4043-975b-44652b4df60d,189000.00,CREDIT,2024-10-30 02:03:46.773889
a822f705-7ebf-4e1a-8d70-4613116b7aab,196000.00,CREDIT,2024-11-02 08:26:06.773889
d5b59c38-279a-4989-94b1-f5ca30944bbc,402000.00,CREDIT,2024-10-31 02:47:26.773889
73758f97-9fd3-4a20-b6c9-dc3b75059f34,119000.00,CREDIT,2024-10-31 06:27:26.773889
bf995b06-7e03-49e8-97cb-77f14ddfa71d,499000.00,CREDIT,2024-10-30 13:34:48.773889
057f3da4-cf68-4394-8e85-a139f8e62201,379000.00,DEBIT,2024-11-01 05:55:28.773889
e3881281-872a-4ded-9f11-370907bdd69a,874000.00,CREDIT,2024-10-31 09:54:18.773889
3d39cdd2-db94-4e63-91b6-6330474b0843,812000.00,DEBIT,2024-10-31 19:31:36.773889
f2c8702b-f2e3-4a79-94b6-37ba6eabb728,890000.00,DEBIT,2024-11-03 22:17:24.773889
ee16fbc5-3fb1-492c-be21-a16ac7e7d973,835000.00,DEBIT,2024-11-03 20:51:38.773889
3d228326-d2dd-4c40-a6d5-ce803a824306,389000.00,CREDIT,2024-10-28 23:30:17.773889
4eec2cd6-11f0-4531-bbe1-abbbb69220fe,395000.00,CREDIT,2024-11-03 09:04:58.773889
8e90bee9-eaf3-4257-b12f-4cff9e5bbced,173000.00,CREDIT,2024-10-29 17:02:21.773889
411b6215-d628-49e1-8890-43a10a50b3b5,726000.00,DEBIT,2024-10-28 14:49:25.773889
639e12ba-89a6-4db8-bf9e-0ba047012ca8,412000.00,DEBIT,2024-10-31 20:41:02.773889
56f1166c-f32b-4f33-a5db-c7374abd5323,973000.00,DEBIT,2024-10-31 01:06:37.773889
e30aa7dd-1272-4265-97e3-57d653942dda,969000.00,CREDIT,2024-10-30 18:53:32.773889
5e81c5d5-15a8-4e15-ad0c-dfab8dee8f78,370000.00,CREDIT,2024-10-30 12:57:13.773889
ba6f6e8e-d38f-4fca-86e1-776685b3b2fa,492000.00,CREDIT,2024-10-28 05:22:17.773889
e5b9ede6-2244-4806-af17-85ce93ed4928,619000.00,DEBIT,2024-11-03 15:49:54.773889
98d33ed7-041f-4a34-adaf-431f9b5803a6,423000.00,DEBIT,2024-10-28 18:31:21.773889
970ddcd2-32f2-4833-8864-aaf4ebf524bf,780000.00,DEBIT,2024-10-29 22:49:39.773889
bd4e20eb-a62c-46cb-8b43-a1027deec380,685000.00,CREDIT,2024-11-02 13:53:30.773889
8bdff6cd-86d8-4037-820e-85640ac0dea1,563000.00,DEBIT,2024-11-03 04:49:57.773889
5329170c-499a-485f-8cb2-95972e78dc37,69000.00,CREDIT,2024-10-30 05:43:28.773889
b3d24f38-fe49-4b48-9723-7693c84d3441,33000.00,DEBIT,2024-11-03 09:21:58.773889
f3ffdf4f-d3de-43d9-b594-ae0e8f304b91,842000.00,DEBIT,2024-11-01 20:37:17.773889
3a5e59d1-c26d-4f3a-98d0-53865951aff7,604000.00,CREDIT,2024-11-02 00:55:29.773889
a324e95c-2b75-4407-8e2c-e91a72521c6c,44000.00,CREDIT,2024-11-03 07:54:56.773889
78c3cbf3-cdbb-4bef-a984-78569268b7a6,202000.00,CREDIT,2024-11-02 17:33:37.773889
8fc6425a-7095-4fee-8ea2-f08b477de640,436000.00,CREDIT,2024-11-01 10:05:54.773889
a956a1d9-5cbb-40ab-8da3-80608370081f,898000.00,DEBIT,2024-10-31 06:20:31.773889
b50b919d-6bab-4259-a3c9-593e286f7f03,516000.00,CREDIT,2024-11-03 05:10:31.773889
6bf26f2d-3ad7-4b00-824d-9253e632743d,357000.00,CREDIT,2024-10-29 08:50:16.773889
ac2f5271-c182-44f1-8b58-bf0e0a9e6cdb,64000.00,DEBIT,2024-10-29 18:01:32.773889
3f447ff1-554b-45ac-8d08-7048705a643a,647000.00,DEBIT,2024-10-31 20:58:29.773889
9967efe7-2ff4-4d9a-8e5b-774bb09a02b1,385000.00,DEBIT,2024-10-31 06:52:17.773889
47c1062d-182c-4663-bd56-7c7f22e49488,417000.00,DEBIT,2024-10-29 21:06:57.773889
e964c0cc-d97e-419d-be57-b1f29fbbe181,787000.00,DEBIT,2024-11-03 14:05:02.773889
5330078c-74e6-4793-9f9e-292ffa5ca69a,540000.00,DEBIT,2024-10-31 09:23:54.773889
d070c115-03ff-4ce5-94ac-63dfbb980b19,548000.00,DEBIT,2024-11-01 16:08:08.773889
1b190898-cb78-4a2e-805f-a8387f20c182,738000.00,CREDIT,2024-10-31 14:32:14.773889
e8d7ec0a-f7ff-4437-a614-d554386d67fe,563000.00,DEBIT,2024-10-31 07:41:34.773889
7ae5c500-8d79-486a-9cf1-7b95a5e410e7,576000.00,CREDIT,2024-11-01 00:45:11.773889
9532aefa-7e55-4823-9a13-864772408d34,198000.00,CREDIT,2024-10-31 08:26:46.773889
e7657028-6272-4210-a167-4fe72d31ac25,666000.00,DEBIT,2024-10-31 23:09:16.773889
ca471198-dbef-49f9-a489-4b07f2ade89c,107000.00,CREDIT,2024-11-01 10:19:38.773889
19be2161-dbda-4a59-8145-003c5e9cc062,568000.00,DEBIT,2024-11-03 01:54:00.773889
81cfae97-c979-4c3a-a92a-8e614f198426,832000.00,DEBIT,2024-10-28 07:42:42.773889
724e68f4-78e8-42bb-a1d6-b7459373d284,763000.00,DEBIT,2024-11-03 15:51:41.773889
dd8ce8c1-26c2-4265-90b5-353873304ea5,360000.00,CREDIT,2024-11-02 21:18:31.773889
7b7694fa-64b1-4707-825c-4ff325573df1,922000.00,CREDIT,2024-11-02 16:00:38.773889
525cad5b-f38e-4ddb-b3b9-f907a96344c5,514000.00,DEBIT,2024-10-28 11:44:02.773889
f1c92774-173c-4db3-8523-3f6f6b6d8734,283000.00,DEBIT,2024-10-30 17:53:36.773889
c91e1987-8187-40dd-b844-8b85d1897197,500000.00,DEBIT,2024-11-01 15:31:12.773889
7baecd12-f41c-477e-802a-6061a3877fc4,879000.00,DEBIT,2024-11-03 14:52:51.773889
703af76f-b03a-4a9f-b5c3-65d0a75491d5,635000.00,DEBIT,2024-11-02 09:50:52.773889
82136886-d2fe-4ca7-b8d2-dda373d9f133,652000.00,CREDIT,2024-11-02 02:10:37.773889
361cb128-561f-4671-94f8-34b6789530e2,692000.00,CREDIT,2024-10-29 22:10:34.773889
b4ecdb6a-c342-44e4-9994-c64f23dccf33,551000.00,DEBIT,2024-11-03 19:37:52.773889
3be42528-f833-41f6-aa56-866006133a45,924000.00,DEBIT,2024-11-01 07:49:05.773889
7c0cdfb6-9b21-41f7-9a09-c85adcb4778d,878000.00,DEBIT,2024-10-31 01:08:10.773889
bacd3126-4b84-406e-8dc0-4164aceec4e5,504000.00,CREDIT,2024-10-29 22:18:25.773889
8566e835-c265-407d-93e0-3528aef7d0e4,526000.00,DEBIT,2024-10-30 00:39:46.773889
c87b4866-56a3-40a1-84b0-6e4cc8326354,786000.00,DEBIT,2024-10-28 01:43:37.773889
579246a2-64f7-40a5-83f9-60e4662c8d16,801000.00,CREDIT,2024-11-02 23:16:18.773889
3b36a2be-f394-49f2-b053-2dac81f52a80,511000.00,CREDIT,2024-11-01 09:07:13.773889
15cda2d4-8a6f-43ce-9111-27f50fc8a678,988000.00,DEBIT,2024-10-28 03:46:35.773889
a2bc3de3-24a0-429b-84c0-07878b234328,334000.00,DEBIT,2024-11-01 01:55:55.773889
9abf5a5a-c543-43a5-89e1-130ea5df7b09,522000.00,DEBIT,2024-11-02 14:34:03.773889
6b39dc50-424f-4719-a2b7-6401afb930c9,932000.00,DEBIT,2024-10-30 02:46:12.773889
cf6a6a34-6640-4fd5-a6df-39493aa0dca7,987000.00,DEBIT,2024-10-31 17:32:49.773889
a116c3a7-0ee3-422b-98fe-3e6233a9173b,605000.00,DEBIT,2024-11-03 12:56:58.773889
9c1cc356-9e7a-40d8-9354-08af637585e7,896000.00,DEBIT,2024-11-03 07:33:43.773889
76638a5d-03a8-43e5-a295-d6d1effd43ea,602000.00,DEBIT,2024-11-01 11:32:02.773889
1154f652-9545-4cb4-86b5-a4b5dd37f7e5,377000.00,DEBIT,2024-11-03 08:39:14.773889
e4e15d8f-23d9-4bac-96da-7e4e335f5382,830000.00,DEBIT,2024-10-30 19:23:39.773889
7b39e26e-5cca-469a-8941-91e0ccd02c03,846000.00,DEBIT,2024-10-30 20:09:36.773889
9cb0b85d-ce63-4d0b-be86-ca6174a356f7,759000.00,DEBIT,2024-10-30 16:22:52.773889
720373a2-707a-43e1-a91e-4c0744c50a31,984000.00,CREDIT,2024-11-03 12:25:30.773889
d0fa5bf3-6e05-4e0f-a946-ecf8efdd46fb,948000.00,CREDIT,2024-11-03 06:33:39.773889
bca4c395-5136-4173-b74b-3e87f1fcfe4c,883000.00,DEBIT,2024-10-29 15:05:38.773889
a3ef9ead-d67c-4908-9a87-8e3199eaddaf,537000.00,DEBIT,2024-10-30 08:04:40.773889
aa1880d2-6181-48bf-8c68-79613c94869a,739000.00,CREDIT,2024-11-03 12:09:30.773889
1ec89b89-1612-4d12-8c81-2c7f9070fb12,698000.00,DEBIT,2024-11-01 08:25:13.773889
95231bf2-0317-41df-9eed-2b5f37bac183,53000.00,CREDIT,2024-11-01 19:48:47.773889
5f6d0b9c-9b98-4e63-befc-8d9bf5efa19b,214000.00,DEBIT,2024-11-02 00:11:24.773889
2b5849f4-f47e-4886-a350-06f4a97e2a2c,746000.00,CREDIT,2024-10-28 11:36:48.773889
ec0fb701-4372-4925-ae75-7bab096ae6f6,662000.00,DEBIT,2024-10-30 19:45:11.773889
b9a2d185-1b9f-49eb-bf68-fead821c2e5c,346000.00,CREDIT,2024-10-29 00:10:31.773889
a17eb7db-0d2a-4603-8b98-5b0d3c724afb,711000.00,DEBIT,2024-11-01 06:29:07.773889
ac401e99-17a4-4648-9d73-90272cbbf1e9,373000.00,CREDIT,2024-10-30 17:13:41.773889
9840416e-b8e1-46c0-bc83-2113d40bc19f,520000.00,DEBIT,2024-11-03 19:57:23.773889
b94542c9-c5b4-40b0-b239-a26be1bfc2a8,556000.00,DEBIT,2024-11-01 18:31:51.773889
c7dfb8dc-ce35-4a71-b2d7-9f2776cf1f39,387000.00,CREDIT,2024-11-02 06:16:07.773889
ea421773-6675-4180-a975-b60f6f630160,763000.00,CREDIT,2024-10-30 16:29:24.773889
2fd33138-ab46-49e6-8000-e3e28956f31a,889000.00,DEBIT,2024-10-30 12:21:59.773889
24971f75-2546-4c89-bd65-55f2686414d5,745000.00,CREDIT,2024-11-03 08:16:45.773889
c77ac524-b09d-468a-82af-0e56ccb02df9,485000.00,DEBIT,2024-10-28 09:36:24.773889
71257746-e76c-461e-a73b-d7b6668a80fb,397000.00,DEBIT,2024-10-28 09:00:26.773889
6179d7c3-a9cf-4088-a01e-37725e9108e1,27000.00,DEBIT,2024-10-31 20:19:21.773889
c5f769c9-34f0-4805-b958-91a25054b2f3,637000.00,DEBIT,2024-11-01 23:10:35.773889
0f9ae5a9-4aff-4b2f-92fe-dfd8fb953674,865000.00,CREDIT,2024-10-28 01:24:40.773889
c864fba1-331c-4f43-a6e1-9bf963930e3a,73000.00,CREDIT,2024-10-28 06:34:07.773889
367c42ff-6c35-41ac-b04b-6c7264b042e4,508000.00,DEBIT,2024-10-31 03:22:56.773889
b3d83cb8-b808-472b-9ec7-3a1744788d24,311000.00,DEBIT,2024-10-30 11:37:42.773889
8a900e1a-28fd-4cb5-8d9f-49a3eb030075,710000.00,DEBIT,2024-10-30 08:45:32.773889
1c5249d8-3b63-4840-9e45-a0a7a521fc10,212000.00,DEBIT,2024-11-02 07:23:01.773889
db4a3b82-6851-45dd-8a58-0cb36c425296,102000.00,DEBIT,2024-10-31 20:50:22.773889
96552444-6e44-449c-bb84-ae52c493d4ac,680000.00,CREDIT,2024-11-01 14:27:15.773889
862f1f1c-8a2f-4e1d-b58d-6b8ec763be10,925000.00,CREDIT,2024-11-03 06:48:51.773889
0b6e69e7-0d15-4ad9-b39d-aa4ecfe96888,937000.00,CREDIT,2024-11-03 06:55:49.773889
972cbbc6-32ac-448a-a9c4-2e006ea5f477,681000.00,CREDIT,2024-11-01 00:12:30.773889
54b709e0-8a2b-4269-ad5c-99a66ebcdaca,356000.00,CREDIT,2024-11-03 09:07:34.773889
a397ae81-37dd-4356-b9d7-91531ec4abee,157000.00,CREDIT,2024-10-31 23:16:42.773889
660940a9-03df-475e-987c-9633c69e6bb5,986000.00,CREDIT,2024-10-29 22:25:59.773889
0bab68d9-6f19-4bf5-b976-9eb46b26cf26,86000.00,CREDIT,2024-10-28 05:41:08.773889
cbb64728-b2d1-4508-b245-a41669c15139,603000.00,DEBIT,2024-10-29 00:30:04.773889
5401e64a-d74a-4fb9-8927-82f60f507ca0,599000.00,CREDIT,2024-10-29 12:55:43.773889
74fbfb80-ef46-4f64-b884-c1d9ca786c7f,204000.00,CREDIT,2024-10-30 04:27:09.773889
40269819-520a-4fc6-a6cf-375d36f2b4c4,922000.00,CREDIT,2024-10-30 21:38:56.773889
140c32a6-37db-45e9-9f22-a26cb11d4b39,190000.00,DEBIT,2024-10-28 20:28:44.773889
f2ae1d90-c0d2-403f-b52a-b10c730bd5a5,19000.00,CREDIT,2024-11-02 23:16:42.773889
5880f390-29b5-4f65-bfe0-7a89ec50abdc,172000.00,DEBIT,2024-10-29 03:24:43.773889
3d75e892-0aa3-4909-95c5-1fcb9cb33f35,25000.00,CREDIT,2024-11-02 13:12:05.773889
1319145d-b8ef-4f14-88a3-92567acb180e,656000.00,DEBIT,2024-11-03 04:15:50.773889
6d7d8d69-fc71-4f7d-b16e-ef4f80f1688b,255000.00,DEBIT,2024-11-02 15:50:33.773889
38c0370f-f05f-4faf-bea8-06a36c0e0fca,769000.00,CREDIT,2024-11-03 06:12:13.773889
c3838582-8686-4418-82b3-537302767cb2,14000.00,CREDIT,2024-10-30 16:54:07.773889
64357740-8a40-4dca-a091-b5c97c3977b0,481000.00,CREDIT,2024-11-01 01:08:20.773889
18247d3b-adf3-4fdf-a950-df055f01f8d8,654000.00,DEBIT,2024-11-02 08:00:49.773889
2fb98a00-4467-47ca-986a-6f044d614a6d,220000.00,DEBIT,2024-10-30 01:26:34.773889
a623fa14-1f5e-4e98-a8bb-b5c2301ba7ea,13000.00,DEBIT,2024-10-30 21:42:47.773889
659a33e6-09e3-4d8d-97c6-b6e27d0c9261,732000.00,DEBIT,2024-11-02 09:51:12.773889
f70a6830-b0c3-40bc-8109-e2701dc071e7,93000.00,DEBIT,2024-10-31 16:46:02.773889
16d65c2e-fd99-45e2-b814-484100632670,458000.00,CREDIT,2024-10-29 21:52:02.773889
db90062a-c97a-4d15-83e8-c1d2783161f2,490000.00,DEBIT,2024-11-03 22:25:57.773889
24c278c3-2be0-49da-98d0-401f1200f6c9,439000.00,CREDIT,2024-10-28 14:01:43.773889
8c78ba85-a552-44c2-9f1e-b0e6a7022fef,687000.00,DEBIT,2024-10-31 03:09:17.773889
cac175d6-d84d-45a8-8e88-6619216aab7d,347000.00,DEBIT,2024-11-02 02:06:36.773889
081598be-4fc6-40a3-80e7-c7d65d43a469,847000.00,CREDIT,2024-10-31 15:55:26.773889
67a44034-9eb9-4807-a443-5954b105becf,967000.00,CREDIT,2024-10-28 17:34:30.773889
413e8a4d-7e7f-4dc0-adb9-d9ca4112f6f9,7000.00,DEBIT,2024-10-28 07:36:47.773889
552b780d-5675-46de-b0bc-bd9f6f03eef6,492000.00,DEBIT,2024-10-28 19:42:43.773889
9ccb6e1b-fb79-45f1-b61d-6162c4840876,888000.00,CREDIT,2024-11-03 19:18:36.773889
4cfccbf1-30aa-4b27-a035-586144be8e2f,659000.00,DEBIT,2024-11-02 04:32:43.773889
db3defa7-300e-4354-be21-683c7be144c2,853000.00,CREDIT,2024-10-28 14:04:42.773889
07b56864-cddf-4fca-8aa8-79ad67c2716b,139000.00,DEBIT,2024-10-31 08:36:00.773889
072b2293-1163-4a55-909e-0e30feed2ea6,360000.00,CREDIT,2024-10-28 12:41:49.773889
1e7edc2d-f283-487c-9106-235bcb3eb54a,377000.00,CREDIT,2024-10-28 15:33:37.773889
44eeee8f-35de-46e3-9c35-76571f058d47,807000.00,DEBIT,2024-11-02 16:48:21.773889
550eb56d-5f1b-499f-aa9b-7adea06f0caa,722000.00,DEBIT,2024-11-01 20:32:56.773889
b5f92322-cef3-4ce2-857b-d2d28764e379,373000.00,DEBIT,2024-11-02 10:07:14.773889
aa36e5b1-d606-4ce9-adb0-3f6fd2c10d8a,877000.00,CREDIT,2024-10-31 22:56:41.773889
a91b50a8-8bb6-459d-85bf-9653305835d2,904000.00,CREDIT,2024-11-03 20:37:10.773889
09108ee1-634a-4ff1-93f6-a8940b3daaae,662000.00,DEBIT,2024-11-03 23:10:09.773889
09226827-92c6-41dd-b217-0469e2c41389,415000.00,CREDIT,2024-10-30 13:18:37.773889
d68d7cd5-8149-47bf-add0-b9e2442a68a3,775000.00,DEBIT,2024-10-28 05:06:32.773889
bdcac18a-3e98-4e74-a5d1-e0abf9501a3c,260000.00,DEBIT,2024-10-30 03:53:45.773889
0ef079a0-3330-4eab-a1c6-0c4d3df27cb8,11000.00,DEBIT,2024-11-02 19:47:42.773889
51b35adc-e67b-4f45-8692-8447dab0b840,293000.00,DEBIT,2024-11-02 03:03:09.773889
6e4a9046-85e6-458d-85ad-d59d4c2bf330,316000.00,DEBIT,2024-10-29 10:47:41.773889
214502ab-598d-45e6-ac7f-8dc21b880f3b,588000.00,DEBIT,2024-11-01 17:09:39.773889
a20a50af-a643-4094-8e32-1c7f5738e2f6,387000.00,CREDIT,2024-10-28 19:21:10.773889
91b08d58-430c-4dc1-ad06-9c926fdde112,851000.00,CREDIT,2024-10-30 14:14:57.773889
8fd08c18-53dc-46ef-8abd-1c09c97dd3b7,803000.00,CREDIT,2024-10-28 20:19:29.773889
a01d002f-9b6e-485a-9f39-fd9f003095ac,379000.00,CREDIT,2024-10-31 12:57:27.773889
81dab42d-45f2-4084-8949-d42b326351a9,178000.00,DEBIT,2024-10-31 15:33:24.773889
9385fb89-897a-4321-936e-36b636c34121,473000.00,DEBIT,2024-10-31 08:48:42.773889
a01375a1-9e6d-4e7f-a889-ef96f5916571,189000.00,DEBIT,2024-10-29 07:58:58.773889
84fea36a-3111-4b0c-b07f-d52646a3e712,84000.00,DEBIT,2024-11-02 05:07:26.773889
f9f9b620-054d-49b3-9794-ec3c008bff1d,725000.00,DEBIT,2024-10-28 04:54:37.773889
6cfbaea1-2daf-486a-8563-86430cdf9671,567000.00,CREDIT,2024-10-31 15:55:55.773889
f80cc4f9-58a9-4f58-b691-214ee443e581,304000.00,CREDIT,2024-11-01 15:24:21.773889
1b724638-6753-4e10-aad8-61be56aacdd7,428000.00,DEBIT,2024-10-30 04:54:38.773889
265fa7f1-756c-4ca9-bda0-8e6cfd98e025,949000.00,DEBIT,2024-10-30 09:45:42.773889
1efa05dc-c701-4d1c-8c25-5583b56d09a8,90000.00,CREDIT,2024-10-30 17:28:37.773889
a376998f-27dd-4efd-b22b-5a48206a2bf7,115000.00,DEBIT,2024-10-31 09:23:34.773889
292d5c24-e8cf-4eb3-967c-e355f6127a06,624000.00,DEBIT,2024-11-03 16:01:08.773889
fb05830f-1b40-4905-8e6d-bd970a1160ff,751000.00,CREDIT,2024-10-29 21:06:16.773889
e6cc188e-e6e1-4090-99fd-fdf39e969cf7,761000.00,DEBIT,2024-10-31 20:15:24.773889
3f75c7e3-bebc-4c53-804e-9e6c82d3b82d,641000.00,DEBIT,2024-11-03 23:37:04.773889
6faeb2b6-b6dc-45d3-8952-f989fc69855a,537000.00,CREDIT,2024-11-03 08:38:06.773889
abe972b7-a505-4077-a794-eea7a25b6ea3,673000.00,CREDIT,2024-11-02 07:56:22.773889
d2450f63-b44c-4f0b-b2a1-07de3c2c5a1e,374000.00,DEBIT,2024-11-03 21:33:41.773889
